offer_id,application_id,offered_at,base_salary,accepted,accepted_at
428,7076,2024-10-15 04:23:31,151263,True,2024-10-31 04:23:31
429,7100,2024-07-07 12:44:49,156943,True,2024-07-12 12:44:49
430,7119,2024-12-13 01:09:08,118002,True,2024-12-31 01:09:08
431,7127,2024-06-05 05:40:19,154867,True,2024-05-28 05:40:19
432,7130,2024-10-22 21:36:52,138241,True,2024-10-29 21:36:52
433,7160,2024-08-13 07:04:54,147740,True,2024-08-15 07:04:54
434,7170,2025-08-22 05:41:38,65588,True,2025-08-30 05:41:38
435,7189,2024-08-25 22:26:06,154927,False,
436,7198,2025-10-27 03:40:14,99396,True,2025-10-30 03:40:14
437,7207,2024-09-30 17:36:41,97425,True,2024-09-18 17:36:41
438,7227,2025-11-03 18:37:37,117881,True,2025-10-16 18:37:37
439,7259,2025-03-09 23:55:16,197445,True,2025-02-24 23:55:16
440,7286,2025-02-05 02:48:31,128342,True,2025-02-05 02:48:31
441,7314,2025-04-14 01:58:48,185779,True,2025-03-18 01:58:48
442,7332,2026-01-07 03:43:06,175229,True,2026-01-18 03:43:06
443,7340,2024-12-25 02:15:11,158124,True,2025-01-02 02:15:11
444,7345,2025-10-27 08:41:06,162718,True,2025-10-31 08:41:06
445,7376,2025-12-07 23:29:20,108021,True,2025-12-05 23:29:20
446,7384,2024-05-09 12:38:30,131506,False,
447,7435,2026-01-16 19:00:16,85312,False,
448,7443,2024-05-11 21:06:57,109141,False,
449,7451,2025-08-12 21:16:06,107688,False,
450,7453,2024-05-23 23:05:54,207291,False,
451,7491,2025-10-10 19:43:00,68902,True,2025-10-26 19:43:00
452,7531,2024-04-20 10:16:36,110566,True,2024-05-14 10:16:36
453,7534,2024-05-18 15:13:58,164351,False,
454,7582,2025-08-02 05:59:34,110723,True,2025-08-23 05:59:34
455,7596,2024-12-31 10:21:37,103598,True,2025-01-14 10:21:37
456,7615,2025-10-04 16:31:22,68646,True,2025-09-28 16:31:22
457,7647,2026-01-31 11:01:06,122690,True,2026-02-28 11:01:06
458,7668,2024-11-17 13:18:43,113146,True,2024-11-21 13:18:43
459,7674,2024-05-13 15:12:19,137376,True,2024-05-27 15:12:19
460,7696,2024-12-16 13:07:42,122123,False,
461,7735,2024-06-01 06:59:09,68242,True,2024-05-19 06:59:09
462,7759,2025-08-04 08:33:03,133910,True,2025-08-12 08:33:03
463,7774,2025-05-01 02:30:27,161798,True,2025-04-06 02:30:27
464,7777,2024-10-03 09:07:13,92327,False,
465,7809,2024-09-27 23:27:56,146363,False,
466,7818,2024-05-30 19:37:50,111053,True,2024-06-02 19:37:50
467,7828,2024-05-13 23:22:25,99395,True,2024-05-23 23:22:25
468,7829,2025-06-06 01:49:44,140579,True,2025-05-20 01:49:44
469,7831,2025-04-26 17:01:31,153908,False,
470,7834,2024-05-24 14:43:30,194677,True,2024-06-01 14:43:30
471,7853,2025-09-02 10:10:49,126169,True,2025-08-17 10:10:49
472,7882,2025-06-30 00:14:53,150065,True,2025-07-16 00:14:53
473,7941,2025-12-18 20:25:36,145272,True,2026-01-11 20:25:36
474,7957,2024-02-18 18:21:24,228753,True,2024-03-04 18:21:24
475,7964,2025-10-28 13:41:14,196363,True,2025-11-07 13:41:14
476,7965,2024-11-18 12:47:03,102779,True,2024-11-07 12:47:03
477,7977,2025-07-26 09:40:49,92847,False,
478,7988,2024-10-13 05:23:21,187190,False,
479,7993,2024-05-07 10:26:25,169223,True,2024-06-07 10:26:25
480,8019,2026-01-26 11:25:45,112317,True,2026-01-26 11:25:45
481,8036,2024-02-24 22:24:16,141051,True,2024-02-28 22:24:16
482,8045,2024-11-14 18:18:09,182584,True,2024-11-08 18:18:09
483,8046,2025-03-22 13:26:53,164289,True,2025-04-08 13:26:53
484,8048,2024-03-09 04:15:12,214557,False,
485,8050,2025-09-02 21:06:56,118335,True,2025-08-28 21:06:56
486,8064,2024-10-06 21:36:52,128616,True,2024-10-25 21:36:52
487,8082,2025-01-23 02:57:12,232209,True,2025-01-30 02:57:12
488,8094,2026-01-01 08:09:55,94876,True,2026-01-11 08:09:55
489,8120,2024-09-29 22:26:06,147622,False,
490,8138,2024-06-06 18:42:27,88866,True,2024-06-20 18:42:27
491,8145,2024-09-11 22:19:09,145991,False,
492,8147,2025-11-15 13:37:04,160623,True,2025-11-09 13:37:04
493,8154,2024-07-07 13:49:24,118305,True,2024-07-17 13:49:24
494,8156,2025-04-18 08:47:32,91092,False,
495,8186,2024-06-08 17:53:54,118430,True,2024-06-28 17:53:54
496,8201,2025-08-30 11:16:51,134805,True,2025-09-18 11:16:51
497,8213,2025-08-22 15:47:30,204701,False,
498,8236,2025-05-26 20:24:46,144392,True,2025-06-11 20:24:46
499,8244,2025-11-24 17:35:07,204377,True,2025-12-02 17:35:07
500,8245,2024-11-26 13:07:42,124335,True,2024-12-19 13:07:42
501,8272,2025-04-12 21:15:38,131035,True,2025-05-03 21:15:38
502,8284,2026-02-04 00:26:09,116800,False,
503,8288,2025-09-20 14:04:18,107090,True,2025-10-15 14:04:18
504,8294,2025-03-07 19:13:06,124807,True,2025-03-02 19:13:06
505,8322,2025-08-15 07:35:50,88585,True,2025-09-08 07:35:50
506,8328,2025-06-29 13:35:39,173145,True,2025-07-04 13:35:39
507,8342,2024-04-15 13:19:31,98925,True,2024-04-22 13:19:31
508,8354,2026-01-05 17:06:20,97955,True,2025-12-20 17:06:20
509,8393,2024-06-04 19:57:56,117198,False,
510,8419,2024-07-26 12:16:16,143030,True,2024-08-18 12:16:16
511,8438,2024-06-01 04:16:34,112024,True,2024-06-01 04:16:34
512,8441,2024-11-17 18:18:09,182381,False,
513,8444,2024-10-20 01:04:45,119612,True,2024-10-09 01:04:45
514,8472,2026-02-13 20:01:41,93547,True,2026-03-14 20:01:41
515,8493,2024-05-28 09:54:15,124598,True,2024-05-22 09:54:15
516,8516,2025-10-10 05:19:16,125325,True,2025-10-10 05:19:16
517,8520,2025-07-04 14:22:35,137418,True,2025-07-12 14:22:35
518,8526,2026-02-15 16:42:57,135329,True,2026-02-25 16:42:57
519,8564,2024-08-17 05:47:00,122840,True,2024-08-13 05:47:00
520,8565,2025-12-19 07:26:54,104623,True,2025-12-24 07:26:54
521,8568,2024-06-04 18:37:32,165234,True,2024-06-22 18:37:32
522,8587,2024-06-21 02:33:21,87344,False,
523,8607,2024-06-23 00:26:43,134257,True,2024-06-11 00:26:43
524,8612,2024-09-23 18:28:34,225397,True,2024-09-29 18:28:34
525,8613,2025-07-14 04:34:08,129301,True,2025-07-11 04:34:08
526,8645,2024-10-09 03:43:41,133642,True,2024-10-16 03:43:41
527,8656,2025-06-14 11:43:12,135345,False,
528,8738,2024-02-08 04:11:11,158905,False,
529,8741,2024-09-05 18:28:34,212869,True,2024-09-07 18:28:34
530,8745,2025-09-03 00:31:28,88657,True,2025-09-16 00:31:28
531,8769,2024-09-17 18:14:35,93572,False,
532,8825,2025-03-13 14:06:25,129296,True,2025-03-12 14:06:25
533,8829,2024-11-28 16:28:05,148839,True,2024-12-02 16:28:05
534,8844,2025-06-23 16:40:41,135987,False,
535,8855,2024-06-21 01:28:18,70472,True,2024-06-05 01:28:18
536,8872,2024-06-08 11:20:45,183588,True,2024-07-03 11:20:45
537,8888,2024-12-04 09:42:14,70751,True,2024-12-16 09:42:14
538,8900,2024-08-27 09:07:13,99915,True,2024-08-26 09:07:13
539,8953,2024-04-06 06:01:49,141322,True,2024-04-03 06:01:49
540,8975,2025-09-26 03:33:16,97413,False,
541,9029,2024-07-21 01:46:13,91596,False,
542,9044,2024-02-20 04:15:12,207421,True,2024-02-05 04:15:12
543,9063,2024-04-03 16:03:34,161322,True,2024-05-02 16:03:34
544,9068,2026-01-04 08:08:51,89092,False,
545,9074,2025-10-30 05:52:34,200457,True,2025-11-28 05:52:34
546,9083,2024-10-02 22:34:40,123719,False,
547,9087,2024-10-25 06:25:06,123855,False,
548,9090,2025-06-09 13:22:23,156074,False,
549,9097,2025-01-11 16:45:56,198201,False,
550,9172,2024-09-15 21:55:20,94178,False,
551,9223,2025-07-16 09:14:20,136163,False,
552,9227,2025-10-11 12:48:49,145621,True,2025-10-14 12:48:49
553,9232,2024-07-31 07:04:54,126366,True,2024-07-29 07:04:54
554,9251,2024-07-31 13:17:52,136814,True,2024-07-25 13:17:52
555,9260,2025-02-27 16:21:35,133099,True,2025-02-19 16:21:35
556,9268,2024-08-15 02:52:40,146249,True,2024-08-03 02:52:40
557,9318,2025-10-11 11:13:16,96609,True,2025-10-21 11:13:16
558,9328,2024-07-26 07:32:12,100459,True,2024-07-07 07:32:12
559,9344,2024-06-26 00:46:19,101761,True,2024-06-28 00:46:19
560,9359,2024-04-15 12:19:13,150376,True,2024-04-23 12:19:13
561,9363,2025-05-31 18:43:06,140370,True,2025-06-07 18:43:06
562,9376,2025-07-23 08:20:15,182969,True,2025-07-30 08:20:15
563,9379,2024-10-05 12:01:01,103185,False,
564,9394,2024-11-18 12:14:29,124192,True,2024-12-06 12:14:29
565,9398,2025-12-24 23:29:20,108772,False,
566,9402,2025-11-09 01:52:45,101902,True,2025-11-13 01:52:45
567,9437,2026-02-05 14:32:11,146250,False,
568,9453,2024-03-29 10:15:57,174162,True,2024-03-19 10:15:57
569,9466,2024-06-12 06:51:45,182539,True,2024-06-15 06:51:45
570,9474,2024-11-13 20:18:00,86331,True,2024-11-22 20:18:00
571,9485,2024-05-10 18:36:55,211388,True,2024-05-31 18:36:55
572,9490,2024-04-25 13:55:21,101068,True,2024-05-24 13:55:21
573,9505,2024-04-27 03:08:29,186684,True,2024-05-04 03:08:29
574,9525,2024-02-28 08:36:05,146533,True,2024-03-02 08:36:05
575,9562,2025-12-04 05:52:34,225774,True,2025-12-06 05:52:34
576,9564,2025-10-28 10:59:41,108559,True,2025-11-02 10:59:41
577,9573,2026-01-31 09:56:04,146065,True,2026-02-16 09:56:04
578,9577,2025-03-11 09:41:42,150039,True,2025-03-08 09:41:42
579,9597,2024-07-18 09:54:14,102909,True,2024-07-23 09:54:14
580,9605,2025-02-16 20:56:56,230755,True,2025-02-07 20:56:56
581,9609,2025-09-29 18:06:26,94324,True,2025-09-14 18:06:26
582,9626,2025-12-04 20:32:04,124014,False,
583,9655,2025-01-26 03:05:12,97311,True,2025-02-19 03:05:12
584,9660,2024-04-26 14:49:52,70165,True,2024-05-04 14:49:52
585,9662,2024-10-21 04:18:55,157029,True,2024-11-09 04:18:55
586,9663,2025-05-13 21:54:42,99836,True,2025-05-08 21:54:42
587,9665,2025-02-07 15:10:35,215454,True,2025-02-20 15:10:35
588,9684,2024-09-27 06:15:12,90540,True,2024-10-04 06:15:12
589,9700,2025-03-10 21:52:30,194657,False,
590,9707,2025-06-01 20:24:51,121086,True,2025-05-16 20:24:51
591,9708,2026-01-27 17:50:56,189941,True,2026-02-01 17:50:56
592,9756,2025-03-21 10:24:04,138860,True,2025-03-09 10:24:04
593,9762,2024-04-07 03:41:51,127320,True,2024-05-02 03:41:51
594,9764,2024-06-09 18:15:01,141205,False,
595,9765,2025-06-20 02:13:48,97653,True,2025-06-30 02:13:48
596,9769,2025-12-03 21:46:52,185211,True,2025-11-18 21:46:52
597,9770,2024-12-22 01:36:01,152212,True,2024-11-30 01:36:01
598,9772,2024-10-03 22:26:06,134531,False,
599,9774,2026-02-09 12:25:53,126567,True,2026-02-11 12:25:53
600,9780,2024-04-13 08:59:57,88477,True,2024-04-28 08:59:57
601,9790,2025-03-22 05:33:11,111451,False,
602,9799,2025-09-18 04:13:45,130861,False,
603,9800,2025-08-23 16:46:38,110031,True,2025-08-01 16:46:38
604,9816,2025-04-24 08:07:38,166957,True,2025-04-09 08:07:38
605,9823,2025-01-19 23:27:31,135447,False,
606,9825,2025-06-02 06:49:33,77088,True,2025-06-13 06:49:33
607,9838,2024-04-10 03:08:29,188506,True,2024-04-11 03:08:29
608,9843,2024-10-06 21:30:30,132410,True,2024-10-11 21:30:30
609,9846,2024-06-09 11:40:54,109432,True,2024-06-30 11:40:54
610,9856,2025-07-25 13:06:03,141991,True,2025-08-02 13:06:03
611,9861,2025-04-24 13:32:15,97883,True,2025-05-08 13:32:15
612,9889,2024-09-03 06:26:05,98016,True,2024-09-06 06:26:05
613,9891,2025-08-30 04:29:11,89023,True,2025-09-03 04:29:11
614,9896,2024-06-22 22:00:31,156813,True,2024-06-15 22:00:31
615,9911,2025-03-17 12:39:55,121600,False,
616,9919,2025-12-19 04:53:45,119237,True,2026-01-26 04:53:45
617,9958,2025-08-27 16:28:31,126449,True,2025-08-20 16:28:31
618,9970,2025-08-11 03:35:42,88351,False,
619,9973,2025-04-12 19:22:21,125763,True,2025-03-30 19:22:21
620,9984,2025-08-16 07:05:09,125978,True,2025-08-19 07:05:09
621,9985,2024-12-02 07:50:03,99946,True,2024-12-22 07:50:03
622,9995,2024-08-08 21:15:10,138505,True,2024-08-11 21:15:10
623,10005,2024-08-27 09:18:30,100365,True,2024-09-12 09:18:30
624,10026,2024-12-26 13:37:37,102113,True,2024-12-31 13:37:37
625,10078,2024-05-10 15:59:53,80720,True,2024-05-20 15:59:53
626,10089,2025-04-04 19:01:24,123064,False,
627,10100,2024-06-09 11:09:58,148081,False,
628,10109,2024-02-10 10:22:06,116003,True,2024-02-09 10:22:06
629,10121,2024-11-09 22:24:28,131806,False,
630,10139,2025-04-07 03:14:23,198402,True,2025-04-04 03:14:23
631,10181,2024-09-20 05:17:58,170551,True,2024-09-17 05:17:58
632,10247,2025-03-18 22:25:30,133424,True,2025-03-09 22:25:30
633,10260,2024-03-26 08:50:44,133434,True,2024-03-11 08:50:44
634,10269,2024-07-15 09:26:29,138887,True,2024-08-11 09:26:29
635,10272,2024-05-12 15:54:34,99517,True,2024-04-30 15:54:34
636,10290,2025-12-02 21:43:28,96427,True,2025-12-24 21:43:28
637,10304,2026-02-23 14:13:40,141254,True,2026-02-09 14:13:40
638,10309,2025-11-07 16:53:46,97615,True,2025-11-04 16:53:46
639,10312,2025-12-20 19:04:51,78612,True,2026-01-09 19:04:51
640,10338,2025-05-08 12:24:10,97825,True,2025-05-27 12:24:10
641,10340,2025-04-01 00:48:25,96844,True,2025-04-10 00:48:25
642,10360,2025-10-11 03:11:36,141631,True,2025-11-01 03:11:36
643,10361,2025-04-06 11:57:49,109808,True,2025-04-08 11:57:49
644,10392,2025-05-15 13:34:48,88039,False,
645,10401,2025-03-08 15:37:50,74192,True,2025-04-11 15:37:50
646,10427,2025-09-28 01:45:45,163392,True,2025-10-13 01:45:45
647,10466,2025-10-04 19:04:33,111383,True,2025-10-20 19:04:33
648,10471,2025-04-17 17:01:31,143013,True,2025-05-08 17:01:31
649,10474,2025-06-25 20:04:35,123381,False,
650,10486,2025-01-11 09:40:30,108385,False,
651,10495,2024-12-31 09:06:28,126526,True,2025-01-24 09:06:28
652,10504,2025-08-05 02:51:00,136293,True,2025-08-03 02:51:00
653,10505,2024-05-18 11:09:58,151402,True,2024-05-28 11:09:58
654,10529,2025-11-09 01:22:15,91701,False,
655,10533,2025-12-12 07:02:40,166973,True,2025-12-08 07:02:40
656,10545,2025-12-16 21:49:46,127649,True,2025-12-04 21:49:46
657,10555,2026-02-11 23:09:08,104709,False,
658,10560,2024-11-15 04:18:55,138877,True,2024-11-01 04:18:55
659,10573,2024-04-19 12:38:30,135759,True,2024-04-25 12:38:30
660,10585,2025-08-27 21:10:09,114463,True,2025-09-26 21:10:09
661,10589,2025-09-03 03:21:48,106154,False,
662,10605,2024-07-09 18:14:18,72728,True,2024-07-26 18:14:18
663,10607,2026-02-22 11:01:06,117894,True,2026-01-31 11:01:06
664,10627,2025-09-25 14:03:51,102740,True,2025-10-21 14:03:51
665,10655,2024-03-21 22:44:17,94678,True,2024-03-13 22:44:17
666,10668,2025-04-16 10:46:54,89359,True,2025-04-25 10:46:54
667,10671,2025-08-28 21:51:00,71688,False,
668,10681,2024-05-05 13:55:21,101021,True,2024-06-03 13:55:21
669,10687,2025-08-16 02:32:22,103828,True,2025-08-25 02:32:22
670,10693,2025-09-02 20:38:26,74030,True,2025-10-10 20:38:26
671,10706,2025-03-20 15:42:41,109927,True,2025-03-18 15:42:41
672,10708,2025-02-06 08:18:42,195224,True,2025-02-04 08:18:42
673,10716,2024-10-20 12:14:29,121417,True,2024-10-21 12:14:29
674,10722,2024-02-29 07:31:51,163158,True,2024-03-26 07:31:51
675,10743,2024-04-03 04:14:25,142254,True,2024-05-01 04:14:25
676,10744,2024-05-28 09:12:43,102058,True,2024-06-08 09:12:43
677,10777,2025-06-14 04:46:03,126882,True,2025-07-06 04:46:03
678,10789,2024-09-24 17:02:45,114984,True,2024-09-30 17:02:45
679,10805,2025-10-18 19:29:11,132360,True,2025-10-29 19:29:11
680,10822,2025-07-12 00:53:45,90796,False,
681,10823,2025-06-04 13:32:15,105439,True,2025-05-19 13:32:15
682,10853,2024-02-08 04:15:12,209921,True,2024-03-11 04:15:12
683,10868,2024-09-14 16:12:03,106629,True,2024-09-18 16:12:03
684,10870,2024-10-13 13:28:16,97230,True,2024-10-20 13:28:16
685,10904,2025-04-10 18:52:16,65191,True,2025-04-16 18:52:16
686,10911,2025-01-31 17:00:59,104244,False,
687,10938,2025-04-09 00:32:20,106921,True,2025-03-27 00:32:20
688,10939,2024-06-13 13:02:49,120782,False,
689,10953,2025-01-14 20:54:16,94448,True,2025-01-27 20:54:16
690,10958,2025-04-18 04:02:24,98121,True,2025-05-09 04:02:24
691,10967,2026-02-15 23:14:32,135841,True,2026-02-17 23:14:32
692,11010,2024-12-26 17:06:10,169377,True,2024-12-23 17:06:10
693,11037,2025-05-09 15:31:34,129425,True,2025-06-05 15:31:34
694,11042,2024-04-13 18:47:06,126854,True,2024-04-22 18:47:06
695,11050,2025-03-04 04:52:43,114152,True,2025-03-01 04:52:43
696,11072,2025-07-29 20:35:33,118036,False,
697,11078,2024-09-08 18:11:47,120501,True,2024-10-07 18:11:47
698,11085,2025-08-23 00:44:35,173587,True,2025-09-07 00:44:35
699,11158,2025-08-08 20:32:19,96109,True,2025-07-28 20:32:19
700,11177,2025-08-29 19:19:23,104996,True,2025-09-11 19:19:23
701,11191,2025-06-27 00:48:33,118761,True,2025-06-30 00:48:33
702,11231,2025-10-12 07:29:37,135288,False,
703,11240,2024-06-14 18:14:44,79497,True,2024-07-04 18:14:44
704,11251,2025-07-20 02:24:00,186073,True,2025-07-29 02:24:00
705,11280,2025-05-25 10:40:58,115267,True,2025-06-07 10:40:58
706,11281,2026-02-10 18:49:32,135162,True,2026-02-02 18:49:32
707,11285,2024-06-10 06:51:45,206202,True,2024-05-29 06:51:45
708,11349,2025-03-17 16:58:52,110113,True,2025-03-18 16:58:52
709,11353,2024-12-07 00:05:34,139524,False,
710,11387,2025-05-15 15:04:07,171145,True,2025-05-12 15:04:07
711,11396,2024-02-27 00:01:07,169939,True,2024-02-20 00:01:07
712,11435,2024-06-08 08:24:08,130859,False,
713,11471,2024-04-24 22:05:18,154581,True,2024-04-27 22:05:18
714,11473,2024-04-15 14:56:54,157392,True,2024-04-26 14:56:54
715,11507,2026-02-04 20:41:54,105247,True,2026-03-11 20:41:54
716,11508,2025-01-29 15:59:39,193180,True,2025-01-28 15:59:39
717,11509,2024-08-13 07:51:21,185784,True,2024-08-29 07:51:21
718,11537,2025-05-17 13:35:39,174384,True,2025-05-27 13:35:39
719,11539,2025-08-14 14:03:41,92316,True,2025-08-13 14:03:41
720,11542,2025-07-28 12:36:39,171399,True,2025-08-14 12:36:39
721,11551,2024-11-12 12:12:29,140605,True,2024-11-22 12:12:29
722,11559,2024-06-05 20:25:01,217130,True,2024-07-13 20:25:01
723,11579,2025-10-31 12:48:49,134907,False,
724,11593,2025-10-05 14:51:42,131435,False,
725,11602,2025-01-31 05:01:18,77157,True,2025-02-25 05:01:18
726,11613,2024-09-06 22:18:51,166084,False,
727,11616,2024-11-27 09:37:58,134574,True,2024-12-15 09:37:58
728,11624,2024-06-11 04:23:06,97180,True,2024-06-05 04:23:06
729,11630,2025-08-21 04:13:45,132505,True,2025-08-26 04:13:45
730,11633,2026-01-09 09:55:41,122606,True,2026-01-02 09:55:41
731,11635,2025-09-08 16:28:31,126205,False,
732,11642,2024-04-15 05:44:48,143834,True,2024-04-26 05:44:48
733,11647,2025-09-27 16:34:28,80280,True,2025-09-19 16:34:28
734,11650,2026-01-14 08:28:49,68577,True,2025-12-29 08:28:49
735,11680,2025-04-18 18:42:41,119219,True,2025-04-01 18:42:41
736,11694,2025-02-04 13:13:55,94590,False,
737,11695,2024-07-01 00:50:20,94423,True,2024-06-27 00:50:20
738,11706,2024-02-22 22:24:00,102549,True,2024-03-20 22:24:00
739,11710,2025-12-02 10:17:53,130467,False,
740,11778,2025-01-06 20:18:00,97634,True,2025-01-01 20:18:00
741,11786,2025-10-07 05:07:24,87853,True,2025-10-26 05:07:24
742,11794,2024-11-12 08:49:00,141433,False,
743,11834,2025-06-25 06:19:34,163709,True,2025-07-09 06:19:34
744,11856,2024-09-21 16:28:23,73163,True,2024-09-27 16:28:23
745,11895,2024-09-22 11:23:26,228676,True,2024-08-30 11:23:26
746,11952,2024-06-18 04:40:04,135021,False,
747,11953,2024-12-12 16:56:25,136222,True,2024-12-19 16:56:25
748,12013,2024-10-02 13:28:16,99350,True,2024-10-29 13:28:16
749,12018,2025-12-15 01:25:19,116986,True,2025-11-24 01:25:19
750,12020,2024-03-20 16:40:13,124407,False,
751,12023,2025-06-15 04:08:30,144780,True,2025-06-26 04:08:30
752,12031,2025-09-10 11:16:51,146753,False,
753,12040,2026-02-07 07:00:43,97767,True,2026-03-05 07:00:43
754,12050,2024-09-19 19:46:13,111325,True,2024-10-12 19:46:13
755,12071,2024-07-31 12:00:13,108554,False,
756,12151,2025-12-04 13:10:07,114222,True,2025-12-05 13:10:07
757,12158,2024-07-16 09:01:10,102885,True,2024-07-09 09:01:10
758,12172,2024-09-17 03:00:46,117079,False,
759,12180,2025-01-27 23:35:38,91888,False,
760,12194,2025-03-25 15:34:01,175927,True,2025-03-19 15:34:01
761,12198,2024-07-19 13:49:24,136905,True,2024-07-20 13:49:24
762,12224,2025-06-29 09:29:50,161942,True,2025-07-08 09:29:50
763,12225,2025-11-11 18:51:23,105745,True,2025-11-08 18:51:23
764,12228,2025-12-30 03:32:41,134585,True,2026-01-29 03:32:41
765,12234,2025-09-13 15:06:12,181298,False,
766,12246,2025-10-10 09:35:30,78552,True,2025-10-20 09:35:30
767,12260,2024-04-23 12:38:30,148957,True,2024-04-28 12:38:30
768,12269,2025-06-08 17:45:54,160014,True,2025-05-18 17:45:54
769,12270,2024-05-02 03:06:15,102594,True,2024-04-26 03:06:15
770,12281,2024-03-18 17:24:04,70313,True,2024-02-28 17:24:04
771,12332,2024-10-15 12:47:03,97313,True,2024-10-26 12:47:03
772,12338,2025-08-07 03:55:09,157213,False,
773,12341,2024-04-06 14:49:52,74154,True,2024-04-23 14:49:52
774,12352,2025-12-13 21:45:08,174004,True,2025-12-09 21:45:08
775,12354,2025-09-17 02:51:00,121024,True,2025-09-14 02:51:00
776,12376,2025-11-24 01:22:15,88459,False,
777,12406,2024-05-16 09:54:15,126661,True,2024-04-27 09:54:15
778,12413,2025-06-03 11:51:59,154629,True,2025-06-15 11:51:59
779,12439,2025-02-15 17:04:19,118751,True,2025-02-03 17:04:19
780,12443,2024-08-03 02:09:52,102573,True,2024-08-09 02:09:52
781,12444,2024-04-19 20:45:50,155829,False,
782,12460,2025-11-21 21:49:46,132751,True,2025-11-27 21:49:46
783,12465,2025-09-14 04:32:58,135045,True,2025-09-29 04:32:58
784,12481,2026-02-18 14:32:11,152589,True,2026-02-25 14:32:11
785,12519,2025-08-01 00:53:45,106869,True,2025-08-04 00:53:45
786,12529,2025-03-09 20:43:34,100402,True,2025-03-10 20:43:34
787,12550,2024-02-25 21:24:45,150114,True,2024-03-12 21:24:45
788,12552,2025-03-19 21:57:12,158895,False,
789,12564,2025-02-08 17:23:16,153270,False,
790,12574,2024-04-06 04:14:25,134965,True,2024-04-09 04:14:25
791,12589,2024-09-19 10:59:45,159047,True,2024-09-19 10:59:45
792,12608,2025-11-03 18:51:23,112324,False,
793,12626,2024-09-22 20:44:48,126789,False,
794,12650,2024-06-12 18:34:52,63697,True,2024-06-29 18:34:52
795,12656,2024-02-01 02:22:26,149881,True,2024-02-02 02:22:26
796,12669,2024-06-10 22:54:35,101842,False,
797,12711,2025-10-02 18:06:23,228462,True,2025-10-02 18:06:23
798,12724,2024-03-15 23:09:35,106715,True,2024-03-04 23:09:35
799,12740,2024-10-18 10:09:20,143254,False,
800,12744,2024-06-14 07:31:50,207568,True,2024-07-19 07:31:50
801,12766,2025-04-03 21:39:57,149678,False,
802,12781,2024-02-25 15:03:39,112806,False,
803,12785,2025-07-13 01:30:15,89874,True,2025-07-31 01:30:15
804,12806,2024-10-17 10:21:24,144498,True,2024-10-22 10:21:24
805,12850,2025-08-09 01:11:59,109967,True,2025-07-25 01:11:59
806,12860,2025-05-29 08:08:08,120626,True,2025-06-14 08:08:08
807,12871,2024-09-05 17:03:39,127391,False,
808,12880,2025-03-17 07:21:04,179667,True,2025-04-10 07:21:04
809,12881,2025-09-17 19:12:52,100186,True,2025-09-23 19:12:52
810,12883,2025-03-07 00:37:52,184680,True,2025-03-07 00:37:52
811,12884,2025-08-15 09:52:07,107187,True,2025-08-06 09:52:07
812,12886,2024-09-21 04:50:01,116436,True,2024-09-11 04:50:01
813,12911,2024-07-22 12:16:16,137321,True,2024-07-26 12:16:16
814,12922,2024-10-07 11:58:19,88456,True,2024-09-20 11:58:19
815,12940,2025-02-06 07:30:24,136489,True,2025-03-03 07:30:24
816,12952,2026-01-18 04:33:40,139206,True,2026-02-05 04:33:40
817,12955,2025-07-12 18:13:01,152774,False,
818,12973,2025-02-26 07:39:30,142807,True,2025-03-18 07:39:30
819,13000,2024-04-25 12:46:57,108653,True,2024-04-16 12:46:57
820,13077,2026-01-17 23:36:23,132176,False,
821,13115,2024-02-22 01:54:00,157136,True,2024-02-13 01:54:00
822,13142,2024-05-02 16:20:10,113532,True,2024-04-19 16:20:10
823,13152,2024-08-03 15:22:44,142248,False,
824,13154,2025-06-18 20:34:07,97583,True,2025-07-06 20:34:07
825,13166,2024-11-21 05:21:35,94392,True,2024-11-09 05:21:35
826,13175,2024-10-22 21:36:52,127817,True,2024-10-25 21:36:52
827,13206,2024-05-02 18:43:46,134253,True,2024-05-30 18:43:46
828,13209,2024-10-28 07:39:52,146289,False,
829,13275,2024-07-07 05:57:28,181011,True,2024-07-02 05:57:28
830,13291,2025-07-21 15:38:03,104534,True,2025-07-25 15:38:03
831,13298,2024-08-29 12:09:26,130398,True,2024-08-12 12:09:26
832,13337,2024-08-30 14:22:21,166504,True,2024-09-30 14:22:21
833,13357,2025-09-30 21:51:00,79163,True,2025-10-15 21:51:00
834,13385,2024-05-25 19:09:30,122845,True,2024-06-21 19:09:30
835,13412,2025-01-07 02:49:50,164041,True,2025-01-19 02:49:50
836,13437,2025-01-25 17:23:16,153189,True,2024-12-31 17:23:16
837,13476,2025-04-05 06:41:19,130200,False,
838,13526,2025-06-22 00:10:39,109645,False,
839,13528,2025-03-05 04:39:54,200960,True,2025-03-22 04:39:54
840,13556,2025-06-06 11:34:48,180874,False,
841,13560,2025-09-13 14:04:18,114863,True,2025-10-04 14:04:18
842,13569,2025-07-26 04:42:48,103908,True,2025-08-11 04:42:48
843,13582,2024-04-17 10:36:22,151888,True,2024-04-10 10:36:22
844,13594,2024-04-04 06:01:49,143201,True,2024-03-29 06:01:49
845,13598,2025-04-25 12:47:08,159083,True,2025-05-02 12:47:08
846,13625,2024-11-13 23:03:02,105328,True,2024-11-09 23:03:02
847,13641,2024-03-06 15:07:39,96288,False,
